hour,station_id,Wind_Error,Target_Wind,Baseline_Wind,Pressure_Gradient,Thermal_Delta,Hour_of_Day,Month,Wind_Direction,Temperature,Wind_Gust_Baseline,Is_Thermal_Window,Wind_Dir_Sin,Wind_Dir_Cos,Hour_Sin,Hour_Cos,HRRR_Temp,Temp_Model_Delta
2026-01-11 08:00:00,KUTSARAT81,-2.8,0.0,2.8,0.6000000000000001,-13.5,8,1,346,22.5,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,2.5
2026-01-11 08:00:00,KUTLEHI111,-2.5999999999999996,0.2,2.8,0.6000000000000001,-11.600000000000001,8,1,346,24.4,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,4.399999999999999
2026-01-11 08:00:00,KUTLEHI73,-2.8,0.0,2.8,0.6000000000000001,-14.899999999999999,8,1,346,21.1,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,1.1000000000000014
2026-01-11 08:00:00,KUTSARAT50,-1.2999999999999998,1.5,2.8,0.6000000000000001,-11.3,8,1,346,24.7,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,4.699999999999999
2026-01-11 08:00:00,KUTPLEAS11,-2.8,0.0,2.8,0.6000000000000001,-11.100000000000001,8,1,346,24.9,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,4.899999999999999
2026-01-11 08:00:00,KUTSARAT74,-2.8,0.0,2.8,0.6000000000000001,-15.8,8,1,346,20.2,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,0.1999999999999993
2026-01-11 08:00:00,KUTSARAT62,-2.8,0.0,2.8,0.6000000000000001,-12.7,8,1,346,23.3,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,3.3000000000000007
2026-01-11 08:00:00,KUTSARAT88,-2.8,0.0,2.8,0.6000000000000001,-15.3,8,1,346,20.7,3.1,0,-0.2419,0.9703,0.866,-0.5,20.0,0.6999999999999993
2026-01-11 09:00:00,KUTSARAT81,-1.5999999999999999,0.7,2.3,0.1,-7.800000000000001,9,1,11,28.2,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,8.399999999999999
2026-01-11 09:00:00,KUTSARAT50,-0.9999999999999998,1.3,2.3,0.1,-8.600000000000001,9,1,11,27.4,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,7.599999999999998
2026-01-11 09:00:00,KUTPLEAS11,-2.0999999999999996,0.2,2.3,0.1,-9.5,9,1,11,26.5,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,6.699999999999999
2026-01-11 09:00:00,KUTSARAT62,-2.3,0.0,2.3,0.1,-8.3,9,1,11,27.7,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,7.899999999999999
2026-01-11 09:00:00,KUTSARAT74,-2.1999999999999997,0.1,2.3,0.1,-9.100000000000001,9,1,11,26.9,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,7.099999999999998
2026-01-11 09:00:00,KUTSARAT88,-2.3,0.0,2.3,0.1,-15.3,9,1,11,20.7,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,0.8999999999999986
2026-01-11 09:00:00,KUTLEHI111,0.0,2.3,2.3,0.1,-9.399999999999999,9,1,11,26.6,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,6.800000000000001
2026-01-11 09:00:00,KUTLEHI73,-2.3,0.0,2.3,0.1,-9.3,9,1,11,26.7,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,6.899999999999999
2026-01-11 09:00:00,KUTLEHI160,-0.19999999999999973,2.1,2.3,0.1,-9.399999999999999,9,1,11,26.6,2.7,0,0.1908,0.9816,0.7071,-0.7071,19.8,6.800000000000001
2026-01-11 10:00:00,KUTPLEAS11,-0.7000000000000001,0.4,1.1,0.0,-7.5,10,1,37,28.5,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,6.699999999999999
2026-01-11 10:00:00,KUTLEHI73,-0.5000000000000001,0.6,1.1,0.0,-3.799999999999997,10,1,37,32.2,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,10.400000000000002
2026-01-11 10:00:00,KUTSARAT50,0.7999999999999998,1.9,1.1,0.0,-5.300000000000001,10,1,37,30.7,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,8.899999999999999
2026-01-11 10:00:00,KUTSARAT81,1.2999999999999998,2.4,1.1,0.0,-2.5,10,1,37,33.5,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,11.7
2026-01-11 10:00:00,KUTSARAT88,0.0,1.1,1.1,0.0,-8.0,10,1,37,28.0,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,6.199999999999999
2026-01-11 10:00:00,KUTLEHI160,1.6999999999999997,2.8,1.1,0.0,-6.199999999999999,10,1,37,29.8,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,8.0
2026-01-11 10:00:00,KUTSARAT62,-0.10000000000000009,1.0,1.1,0.0,-4.0,10,1,37,32.0,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,10.2
2026-01-11 10:00:00,KUTLEHI111,2.8,3.9,1.1,0.0,-7.399999999999999,10,1,37,28.6,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,6.800000000000001
2026-01-11 10:00:00,KUTSARAT74,-0.6000000000000001,0.5,1.1,0.0,-4.699999999999999,10,1,37,31.3,2.2,1,0.6018,0.7986,0.5,-0.866,21.8,9.5
2026-01-11 11:00:00,KUTSARAT62,0.29999999999999993,1.0,0.7000000000000001,0.30000000000000004,-1.2000000000000028,11,1,342,34.8,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,7.299999999999997
2026-01-11 11:00:00,KUTLEHI160,0.7999999999999999,1.5,0.7000000000000001,0.30000000000000004,-1.3999999999999986,11,1,342,34.6,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,7.100000000000001
2026-01-11 11:00:00,KUTPLEAS11,0.09999999999999998,0.8,0.7000000000000001,0.30000000000000004,-4.5,11,1,342,31.5,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,4.0
2026-01-11 11:00:00,KUTSARAT81,1.4,2.1,0.7000000000000001,0.30000000000000004,-1.2000000000000028,11,1,342,34.8,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,7.299999999999997
2026-01-11 11:00:00,KUTSARAT74,-0.4000000000000001,0.3,0.7000000000000001,0.30000000000000004,-4.600000000000001,11,1,342,31.4,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,3.8999999999999986
2026-01-11 11:00:00,KUTLEHI73,0.09999999999999998,0.8,0.7000000000000001,0.30000000000000004,-1.7000000000000028,11,1,342,34.3,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,6.799999999999997
2026-01-11 11:00:00,KUTSARAT50,0.9,1.6,0.7000000000000001,0.30000000000000004,-5.300000000000001,11,1,342,30.7,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,3.1999999999999993
2026-01-11 11:00:00,KUTLEHI111,2.8,3.5,0.7000000000000001,0.30000000000000004,-4.899999999999999,11,1,342,31.1,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,3.6000000000000014
2026-01-11 11:00:00,KUTSARAT88,4.7,5.4,0.7000000000000001,0.30000000000000004,-1.8999999999999986,11,1,342,34.1,2.9,1,-0.309,0.9511,0.2588,-0.9659,27.5,6.600000000000001
2026-01-11 12:00:00,KUTSARAT81,0.4999999999999998,2.3,1.8,1.1,-0.5,12,1,180,35.5,2.9,1,0.0,-1.0,0.0,-1.0,31.6,3.8999999999999986
2026-01-11 12:00:00,KUTSARAT74,-1.1,0.7,1.8,1.1,-2.5,12,1,180,33.5,2.9,1,0.0,-1.0,0.0,-1.0,31.6,1.8999999999999986
2026-01-11 12:00:00,KUTLEHI160,-0.30000000000000004,1.5,1.8,1.1,0.10000000000000142,12,1,180,36.1,2.9,1,0.0,-1.0,0.0,-1.0,31.6,4.5
2026-01-11 12:00:00,KUTLEHI111,2.0999999999999996,3.9,1.8,1.1,-2.5,12,1,180,33.5,2.9,1,0.0,-1.0,0.0,-1.0,31.6,1.8999999999999986
2026-01-11 12:00:00,KUTSARAT62,-0.8,1.0,1.8,1.1,0.8999999999999986,12,1,180,36.9,2.9,1,0.0,-1.0,0.0,-1.0,31.6,5.299999999999997
2026-01-11 12:00:00,KUTLEHI73,-0.8,1.0,1.8,1.1,0.3999999999999986,12,1,180,36.4,2.9,1,0.0,-1.0,0.0,-1.0,31.6,4.799999999999997
2026-01-11 12:00:00,KUTSARAT88,-0.9,0.9,1.8,1.1,0.7999999999999972,12,1,180,36.8,2.9,1,0.0,-1.0,0.0,-1.0,31.6,5.199999999999996
2026-01-11 12:00:00,KUTSARAT50,-0.5,1.3,1.8,1.1,-3.700000000000003,12,1,180,32.3,2.9,1,0.0,-1.0,0.0,-1.0,31.6,0.6999999999999957
2026-01-11 12:00:00,KUTPLEAS11,-1.0,0.8,1.8,1.1,-1.2999999999999972,12,1,180,34.7,2.9,1,0.0,-1.0,0.0,-1.0,31.6,3.1000000000000014
2026-01-11 13:00:00,KUTSARAT62,-0.09999999999999987,1.8,1.9,1.2,2.0,13,1,159,38.0,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,3.5
2026-01-11 13:00:00,KUTLEHI111,3.6999999999999997,5.6,1.9,1.2,-1.0,13,1,159,35.0,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,0.5
2026-01-11 13:00:00,KUTSARAT50,1.9,3.8,1.9,1.2,-3.799999999999997,13,1,159,32.2,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,-2.299999999999997
2026-01-11 13:00:00,KUTLEHI73,-1.0999999999999999,0.8,1.9,1.2,1.7999999999999972,13,1,159,37.8,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,3.299999999999997
2026-01-11 13:00:00,KUTSARAT88,1.8000000000000003,3.7,1.9,1.2,-0.10000000000000142,13,1,159,35.9,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,1.3999999999999986
2026-01-11 13:00:00,KUTSARAT74,-0.5,1.4,1.9,1.2,-2.1000000000000014,13,1,159,33.9,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,-0.6000000000000014
2026-01-11 13:00:00,KUTSARAT81,1.7000000000000002,3.6,1.9,1.2,-0.3999999999999986,13,1,159,35.6,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,1.1000000000000014
2026-01-11 13:00:00,KUTLEHI160,0.5,2.4,1.9,1.2,1.0,13,1,159,37.0,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,2.5
2026-01-11 13:00:00,KUTPLEAS11,-0.3999999999999999,1.5,1.9,1.2,0.8999999999999986,13,1,159,36.9,2.2,1,0.3584,-0.9336,-0.2588,-0.9659,34.5,2.3999999999999986
2026-01-11 14:00:00,KUTSARAT50,1.8,3.1,1.3,0.6000000000000001,-2.700000000000003,14,1,149,33.3,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,-4.400000000000006
2026-01-11 14:00:00,KUTLEHI73,-0.4,0.9,1.3,0.6000000000000001,1.6000000000000014,14,1,149,37.6,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,-0.10000000000000142
2026-01-11 14:00:00,KUTSARAT88,3.6000000000000005,4.9,1.3,0.6000000000000001,1.7000000000000028,14,1,149,37.7,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,0.0
2026-01-11 14:00:00,KUTSARAT74,-0.19999999999999996,1.1,1.3,0.6000000000000001,-1.5,14,1,149,34.5,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,-3.200000000000003
2026-01-11 14:00:00,KUTSARAT62,0.30000000000000004,1.6,1.3,0.6000000000000001,1.1000000000000014,14,1,149,37.1,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,-0.6000000000000014
2026-01-11 14:00:00,KUTLEHI160,0.5,1.8,1.3,0.6000000000000001,2.700000000000003,14,1,149,38.7,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,1.0
2026-01-11 14:00:00,KUTPLEAS11,0.0,1.3,1.3,0.6000000000000001,1.6000000000000014,14,1,149,37.6,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,-0.10000000000000142
2026-01-11 14:00:00,KUTLEHI111,3.3,4.6,1.3,0.6000000000000001,0.8999999999999986,14,1,149,36.9,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,-0.8000000000000043
2026-01-11 14:00:00,KUTSARAT81,1.4999999999999998,2.8,1.3,0.6000000000000001,0.6000000000000014,14,1,149,36.6,1.1,1,0.515,-0.8572,-0.5,-0.866,37.7,-1.1000000000000014
2026-01-11 15:00:00,KUTPLEAS11,-0.8,0.7,1.5,0.30000000000000004,2.0,15,1,207,38.0,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,-1.2000000000000028
2026-01-11 15:00:00,KUTLEHI160,-0.19999999999999996,1.3,1.5,0.30000000000000004,5.899999999999999,15,1,207,41.9,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,2.6999999999999957
2026-01-11 15:00:00,KUTSARAT88,2.5999999999999996,4.1,1.5,0.30000000000000004,0.8999999999999986,15,1,207,36.9,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,-2.3000000000000043
2026-01-11 15:00:00,KUTLEHI111,2.8,4.3,1.5,0.30000000000000004,3.299999999999997,15,1,207,39.3,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,0.09999999999999432
2026-01-11 15:00:00,KUTLEHI73,-0.5,1.0,1.5,0.30000000000000004,2.299999999999997,15,1,207,38.3,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,-0.9000000000000057
2026-01-11 15:00:00,KUTSARAT81,-0.6,0.9,1.5,0.30000000000000004,2.0,15,1,207,38.0,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,-1.2000000000000028
2026-01-11 15:00:00,KUTSARAT50,0.7000000000000002,2.2,1.5,0.30000000000000004,-0.8999999999999986,15,1,207,35.1,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,-4.100000000000001
2026-01-11 15:00:00,KUTSARAT74,-0.8,0.7,1.5,0.30000000000000004,0.10000000000000142,15,1,207,36.1,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,-3.1000000000000014
2026-01-11 15:00:00,KUTSARAT62,-0.3999999999999999,1.1,1.5,0.30000000000000004,1.8999999999999986,15,1,207,37.9,1.6,1,-0.454,-0.891,-0.7071,-0.7071,39.2,-1.3000000000000043
2026-01-11 16:00:00,KUTLEHI160,0.2999999999999998,1.4,1.1,0.9,4.200000000000003,16,1,101,40.2,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,1.0
2026-01-11 16:00:00,KUTSARAT50,1.1,2.2,1.1,0.9,-1.3999999999999986,16,1,101,34.6,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-4.600000000000001
2026-01-11 16:00:00,KUTSARAT88,-1.1,0.0,1.1,0.9,-3.200000000000003,16,1,101,32.8,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-6.400000000000006
2026-01-11 16:00:00,KUTSARAT74,-0.9000000000000001,0.2,1.1,0.9,-2.6000000000000014,16,1,101,33.4,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-5.800000000000004
2026-01-11 16:00:00,KUTSARAT62,0.09999999999999987,1.2,1.1,0.9,-1.1000000000000014,16,1,101,34.9,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-4.300000000000004
2026-01-11 16:00:00,KUTPLEAS11,-0.30000000000000004,0.8,1.1,0.9,0.5,16,1,101,36.5,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-2.700000000000003
2026-01-11 16:00:00,KUTLEHI111,3.4999999999999996,4.6,1.1,0.9,3.1000000000000014,16,1,101,39.1,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-0.10000000000000142
2026-01-11 16:00:00,KUTSARAT81,0.09999999999999987,1.2,1.1,0.9,-2.6000000000000014,16,1,101,33.4,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-5.800000000000004
2026-01-11 16:00:00,KUTLEHI73,-0.20000000000000007,0.9,1.1,0.9,0.3999999999999986,16,1,101,36.4,2.5,1,0.9816,-0.1908,-0.866,-0.5,39.2,-2.8000000000000043
2026-01-11 17:00:00,KUTSARAT74,-0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,-9.0,17,1,315,27.0,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-12.0
2026-01-11 17:00:00,KUTLEHI160,0.5999999999999999,1.2,0.6000000000000001,0.6000000000000001,-2.299999999999997,17,1,315,33.7,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-5.299999999999997
2026-01-11 17:00:00,KUTPLEAS11,-0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,-3.3999999999999986,17,1,315,32.6,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-6.399999999999999
2026-01-11 17:00:00,KUTSARAT88,-0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,-6.399999999999999,17,1,315,29.6,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-9.399999999999999
2026-01-11 17:00:00,KUTLEHI111,1.2,1.8,0.6000000000000001,0.6000000000000001,-1.1000000000000014,17,1,315,34.9,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-4.100000000000001
2026-01-11 17:00:00,KUTSARAT81,-0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,-7.100000000000001,17,1,315,28.9,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-10.100000000000001
2026-01-11 17:00:00,KUTLEHI73,-0.5000000000000001,0.1,0.6000000000000001,0.6000000000000001,-4.699999999999999,17,1,315,31.3,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-7.699999999999999
2026-01-11 17:00:00,KUTSARAT50,0.5,1.1,0.6000000000000001,0.6000000000000001,-3.6000000000000014,17,1,315,32.4,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-6.600000000000001
2026-01-11 17:00:00,KUTSARAT62,-0.5000000000000001,0.1,0.6000000000000001,0.6000000000000001,-4.5,17,1,315,31.5,2.5,1,-0.7071,0.7071,-0.9659,-0.2588,39.0,-7.5
2026-01-11 18:00:00,KUTLEHI111,2.7,4.4,1.7000000000000002,0.9,-3.0,18,1,113,33.0,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,0.20000000000000284
2026-01-11 18:00:00,KUTSARAT74,-1.6,0.1,1.7000000000000002,0.9,-9.899999999999999,18,1,113,26.1,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-6.699999999999996
2026-01-11 18:00:00,KUTSARAT81,-0.10000000000000009,1.6,1.7000000000000002,0.9,-7.899999999999999,18,1,113,28.1,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-4.699999999999996
2026-01-11 18:00:00,KUTPLEAS11,-1.7000000000000002,0.0,1.7000000000000002,0.9,-6.199999999999999,18,1,113,29.8,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-2.9999999999999964
2026-01-11 18:00:00,KUTSARAT50,2.0,3.7,1.7000000000000002,0.9,-3.5,18,1,113,32.5,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-0.29999999999999716
2026-01-11 18:00:00,KUTLEHI160,2.3999999999999995,4.1,1.7000000000000002,0.9,-3.8999999999999986,18,1,113,32.1,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-0.6999999999999957
2026-01-11 18:00:00,KUTSARAT88,-1.7000000000000002,0.0,1.7000000000000002,0.9,-7.100000000000001,18,1,113,28.9,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-3.8999999999999986
2026-01-11 18:00:00,KUTLEHI73,0.3999999999999999,2.1,1.7000000000000002,0.9,-5.699999999999999,18,1,113,30.3,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-2.4999999999999964
2026-01-11 18:00:00,KUTSARAT62,2.7,4.4,1.7000000000000002,0.9,-4.800000000000001,18,1,113,31.2,2.9,1,0.9205,-0.3907,-1.0,-0.0,32.8,-1.5999999999999979
2026-01-11 19:00:00,KUTSARAT62,4.2,6.9,2.7,1.5,-4.399999999999999,19,1,5,31.6,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,2.5
2026-01-11 19:00:00,KUTLEHI111,-0.9000000000000001,1.8,2.7,1.5,-3.799999999999997,19,1,5,32.2,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,3.1000000000000014
2026-01-11 19:00:00,KUTLEHI160,-0.9000000000000001,1.8,2.7,1.5,-4.800000000000001,19,1,5,31.2,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,2.099999999999998
2026-01-11 19:00:00,KUTSARAT88,-0.10000000000000009,2.6,2.7,1.5,-4.899999999999999,19,1,5,31.1,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,2.0
2026-01-11 19:00:00,KUTLEHI73,-0.20000000000000018,2.5,2.7,1.5,-4.100000000000001,19,1,5,31.9,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,2.799999999999997
2026-01-11 19:00:00,KUTSARAT81,-0.10000000000000009,2.6,2.7,1.5,-3.6000000000000014,19,1,5,32.4,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,3.299999999999997
2026-01-11 19:00:00,KUTPLEAS11,-2.7,0.0,2.7,1.5,-6.399999999999999,19,1,5,29.6,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,0.5
2026-01-11 19:00:00,KUTSARAT74,-2.6,0.1,2.7,1.5,-6.399999999999999,19,1,5,29.6,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,0.5
2026-01-11 19:00:00,KUTSARAT50,3.2,5.9,2.7,1.5,-2.299999999999997,19,1,5,33.7,2.7,0,0.0872,0.9962,-0.9659,0.2588,29.1,4.600000000000001
2026-01-11 20:00:00,KUTLEHI73,-3.7,0.3,4.0,1.2,-6.199999999999999,20,1,333,29.8,9.4,0,-0.454,0.891,-0.866,0.5,27.0,2.8000000000000007
2026-01-11 20:00:00,KUTSARAT81,-0.8999999999999999,3.1,4.0,1.2,-4.399999999999999,20,1,333,31.6,9.4,0,-0.454,0.891,-0.866,0.5,27.0,4.600000000000001
2026-01-11 20:00:00,KUTLEHI160,-3.8,0.2,4.0,1.2,-6.800000000000001,20,1,333,29.2,9.4,0,-0.454,0.891,-0.866,0.5,27.0,2.1999999999999993
2026-01-11 20:00:00,KUTSARAT62,-2.4,1.6,4.0,1.2,-5.899999999999999,20,1,333,30.1,9.4,0,-0.454,0.891,-0.866,0.5,27.0,3.1000000000000014
2026-01-11 20:00:00,KUTSARAT88,2.7,6.7,4.0,1.2,-4.300000000000001,20,1,333,31.7,9.4,0,-0.454,0.891,-0.866,0.5,27.0,4.699999999999999
2026-01-11 20:00:00,KUTPLEAS11,-4.0,0.0,4.0,1.2,-7.0,20,1,333,29.0,9.4,0,-0.454,0.891,-0.866,0.5,27.0,2.0
2026-01-11 20:00:00,KUTLEHI111,-2.9,1.1,4.0,1.2,-5.600000000000001,20,1,333,30.4,9.4,0,-0.454,0.891,-0.866,0.5,27.0,3.3999999999999986
2026-01-11 20:00:00,KUTSARAT74,-4.0,0.0,4.0,1.2,-9.7,20,1,333,26.3,9.4,0,-0.454,0.891,-0.866,0.5,27.0,-0.6999999999999993
2026-01-11 20:00:00,KUTSARAT50,1.2000000000000002,5.2,4.0,1.2,-3.8999999999999986,20,1,333,32.1,9.4,0,-0.454,0.891,-0.866,0.5,27.0,5.100000000000001
2026-01-11 21:00:00,KUTSARAT74,-7.9,0.0,7.9,1.2,-11.0,21,1,352,25.0,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,-0.8999999999999986
2026-01-11 21:00:00,KUTSARAT88,-3.4000000000000004,4.5,7.9,1.2,-7.399999999999999,21,1,352,28.6,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,2.700000000000003
2026-01-11 21:00:00,KUTPLEAS11,-7.9,0.0,7.9,1.2,-7.0,21,1,352,29.0,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,3.1000000000000014
2026-01-11 21:00:00,KUTSARAT50,-6.2,1.7,7.9,1.2,-5.0,21,1,352,31.0,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,5.100000000000001
2026-01-11 21:00:00,KUTSARAT81,-7.6000000000000005,0.3,7.9,1.2,-7.300000000000001,21,1,352,28.7,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,2.8000000000000007
2026-01-11 21:00:00,KUTSARAT62,-7.4,0.5,7.9,1.2,-9.2,21,1,352,26.8,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,0.9000000000000021
2026-01-11 21:00:00,KUTLEHI160,-7.5,0.4,7.9,1.2,-7.5,21,1,352,28.5,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,2.6000000000000014
2026-01-11 21:00:00,KUTLEHI73,-7.9,0.0,7.9,1.2,-9.600000000000001,21,1,352,26.4,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,0.5
2026-01-11 21:00:00,KUTLEHI111,-6.0,1.9,7.9,1.2,-5.5,21,1,352,30.5,14.8,0,-0.1392,0.9903,-0.7071,0.7071,25.9,4.600000000000001
2026-01-11 22:00:00,KUTLEHI111,0.20000000000000018,2.7,2.5,1.6,-5.199999999999999,22,1,5,30.8,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,5.800000000000001
2026-01-11 22:00:00,KUTSARAT88,-1.2,1.3,2.5,1.6,-9.8,22,1,5,26.2,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,1.1999999999999993
2026-01-11 22:00:00,KUTPLEAS11,-2.5,0.0,2.5,1.6,-8.0,22,1,5,28.0,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,3.0
2026-01-11 22:00:00,KUTLEHI73,-2.5,0.0,2.5,1.6,-12.399999999999999,22,1,5,23.6,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,-1.3999999999999986
2026-01-11 22:00:00,KUTSARAT50,-0.8,1.7,2.5,1.6,-6.0,22,1,5,30.0,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,5.0
2026-01-11 22:00:00,KUTSARAT81,-2.4,0.1,2.5,1.6,-9.7,22,1,5,26.3,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,1.3000000000000007
2026-01-11 22:00:00,KUTLEHI160,-2.0,0.5,2.5,1.6,-7.600000000000001,22,1,5,28.4,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,3.3999999999999986
2026-01-11 22:00:00,KUTSARAT74,-2.5,0.0,2.5,1.6,-14.2,22,1,5,21.8,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,-3.1999999999999993
2026-01-11 22:00:00,KUTSARAT62,-2.5,0.0,2.5,1.6,-10.3,22,1,5,25.7,7.2,0,0.0872,0.9962,-0.5,0.866,25.0,0.6999999999999993
2026-01-11 23:00:00,KUTSARAT81,-5.2,0.0,5.2,0.8,-11.600000000000001,23,1,47,24.4,5.4,0,0.7314,0.682,-0.2588,0.9659,24.0,0.3999999999999986
2026-01-11 23:00:00,KUTPLEAS11,-5.2,0.0,5.2,0.8,-8.5,23,1,47,27.5,5.4,0,0.7314,0.682,-0.2588,0.9659,24.0,3.5
2026-01-11 23:00:00,KUTSARAT50,-3.2,2.0,5.2,0.8,-7.199999999999999,23,1,47,28.8,5.4,0,0.7314,0.682,-0.2588,0.9659,24.0,4.800000000000001
2026-01-11 23:00:00,KUTSARAT62,-5.2,0.0,5.2,0.8,-12.0,23,1,47,24.0,5.4,0,0.7314,0.682,-0.2588,0.9659,24.0,0.0
